arm	inchikey	smiles	source	source_id	licence	fetched	mw	clogp	hbd	hba	tpsa	rotb	heavy	total_atoms	rings	frac_csp3	pains	ro5_viol	is_fragment	also_in	stratum
screen	VIQUFMLYRNORQX-UHFFFAOYSA-N	C#CCN(C)Cc1cc2cc(OC)ccc2n1C	coadd	CHEMBL46898	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	242.32	2.252	0	2	17.4	4	18	36	2	0.333	0	0	1		fragment
screen	OCSOHUROTFFTFO-UHFFFAOYSA-N	NC(=O)OCC(O)c1ccccc1	chembl_phase2	CHEMBL2104534	CC BY-SA 3.0	2026-09-25	181.19	0.815	2	3	72.55	3	13	24	1	0.222	0	0	1		fragment
screen	INEUFSRGEOFGFX-UHFFFAOYSA-N	CCn1nc(C(=O)NC)c2ccccc2c1=O	coadd	CHEMBL4513632	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	231.25	0.776	1	3	63.99	2	17	30	2	0.25	0	0	1		fragment
screen	FIHKHHVNFCZBGF-QWHCGFSZSA-N	CN1CC[C@H]2CN(C(=O)CCCc3cn[nH]c3)C[C@H]21	coadd	CHEMBL4537206	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	262.36	0.895	1	3	52.23	4	19	41	3	0.714	0	0	1		fragment
screen	VQOUDUVJUBAXKV-UHFFFAOYSA-N	CNC(C)(C)CCO	coadd	CHEMBL4514814	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	117.19	0.367	2	2	32.26	3	8	23	0	1.0	0	0	1		fragment
screen	KWWWFTBWCKTBQI-UHFFFAOYSA-N	CC(=O)c1ccc(C(C)(C)O)cc1	coadd	CHEMBL4543820	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	178.23	2.117	1	2	37.3	2	13	27	1	0.364	0	0	1		fragment
screen	OMOMUFTZPTXCHP-UHFFFAOYSA-N	CCCC(CCC)C(N)=O	chembl_phase2	CHEMBL93836	CC BY-SA 3.0	2026-09-25	143.23	1.688	1	1	43.09	5	10	27	0	0.875	0	0	1		fragment
screen	HAASCECTXNYFCI-UHFFFAOYSA-N	N#CC1CNCCO1	coadd	CHEMBL4585769	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	112.13	-0.502	1	3	45.05	0	8	16	1	0.8	0	0	1		fragment
screen	KSAVFNYOYFWHBP-UHFFFAOYSA-N	NC(=O)CC(N)C1CCOCC1	coadd	CHEMBL4517323	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	172.23	-0.384	2	3	78.34	3	12	28	1	0.875	0	0	1		fragment
screen	DDBREPKUVSBGFI-UHFFFAOYSA-M	CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O	chembl_approved	CHEMBL149972	CC BY-SA 3.0	2026-09-25	231.23	-0.293	1	3	81.59	2	17	28	2	0.25	0	0	1		fragment
screen	IZXWMVPZODQBRB-UHNVWZDZSA-N	O[C@@H]1CCNC[C@@H]1O	coadd	CHEMBL4574872	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	117.15	-1.298	3	3	52.49	0	8	19	1	1.0	0	0	1		fragment
screen	JHKHDIBLFHELCU-UHFFFAOYSA-N	CS(=O)(=O)NC1CNC1	coadd	CHEMBL4573161	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	150.2	-1.493	2	3	58.2	2	9	19	1	1.0	0	0	1		fragment
screen	WMKONRFEZGAHTE-UHFFFAOYSA-N	O=C(NCN1CCCC1=O)NCN1CCCC1=O	chembl_phase2	CHEMBL2106342	CC BY-SA 3.0	2026-09-25	254.29	-0.555	2	3	81.75	4	18	36	2	0.727	0	0	1		fragment
screen	ZKFCBMREQURXHM-UHFFFAOYSA-N	c1coc(-c2ccncc2)c1	coadd	CHEMBL4548971	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	145.16	2.342	0	2	26.03	1	11	18	2	0.0	0	0	1		fragment
screen	FSYKKLYZXJSNPZ-UHFFFAOYSA-N	CNCC(=O)O	chembl_phase2	CHEMBL304383	CC BY-SA 3.0	2026-09-25	89.09	-0.71	2	2	49.33	2	6	13	0	0.667	0	0	1		fragment
screen	FFDDYBSPEPJBMG-UHFFFAOYSA-N	CC(NC(=O)c1ccccc1Cl)C(=O)NC1CC1	coadd	CHEMBL4518525	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	266.73	1.737	2	2	58.2	4	18	33	2	0.385	0	0	1		fragment
screen	VCAONUYLBSXAIA-UHFFFAOYSA-N	O=C(Nc1ccc(F)cc1)NC1CCNCC1	coadd	CHEMBL4581125	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	237.28	1.699	3	2	53.16	2	17	33	2	0.417	0	0	1		fragment
screen	BFSSXYAIBDMFGG-UHFFFAOYSA-N	CCCN1CCN(C(=O)Nc2ccc(OC)cc2)CC1	coadd	CHEMBL4576949	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	277.37	2.255	1	3	44.81	4	20	43	2	0.533	0	0	1		fragment
screen	HGFKBMNAAHURFG-UHFFFAOYSA-N	CC(C)CC(O)C1CCNCC1	coadd	CHEMBL4583954	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	171.28	1.393	2	2	32.26	3	12	33	1	1.0	0	0	1		fragment
screen	STQACGCOGOJIDC-UHFFFAOYSA-N	CC(=O)N(C1CC1)C(C)c1ccccn1	coadd	CHEMBL4587684	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	204.27	2.154	0	2	33.2	3	15	31	2	0.5	0	0	1		fragment
screen	IGZNDNGPEIYQPX-UHFFFAOYSA-N	CS(=O)(=O)Cc1cccc(CN)c1	coadd	CHEMBL4567771	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	199.28	0.69	1	3	60.16	3	13	26	1	0.333	0	0	1		fragment
screen	LCAFGJGYCUMTGS-UHFFFAOYSA-N	NCC1CC(=O)N(Cc2ccccc2)C1	chembl_phase2	CHEMBL2104682	CC BY-SA 3.0	2026-09-25	204.27	0.994	1	2	46.33	3	15	31	2	0.417	0	0	1	coadd:CHEMBL2104682	fragment
screen	AKQPOUXKVPZDQT-CYBMUJFWSA-N	CC(C)(C)[C@H](N)C(=O)N1CCC(N2CCCC2=O)CC1	coadd	CHEMBL4552720	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	281.4	0.973	1	3	66.64	2	20	47	2	0.867	0	0	1		fragment
screen	OOASDBUGFZMERT-UHFFFAOYSA-N	N#CC(N)C1CCOCC1	coadd	CHEMBL4526259	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	140.19	0.264	1	3	59.04	1	10	22	1	0.857	0	0	1		fragment
screen	RFKMCNOHBTXSMU-UHFFFAOYSA-N	COC(F)(F)C(Cl)Cl	chembl_approved	CHEMBL1341	CC BY-SA 3.0	2026-09-25	164.97	2.029	0	1	9.23	2	8	12	0	1.0	0	0	1		fragment
screen	YVHXIPNMFOMUSL-UHFFFAOYSA-N	CC(C)OCCC1(N)CC1	coadd	CHEMBL4586125	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	143.23	1.293	1	2	35.25	4	10	27	1	1.0	0	0	1		fragment
screen	CTCJZEIJGYQHQH-UHFFFAOYSA-N	CN1CC(CN)OC1=O	coadd	CHEMBL4527047	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	130.15	-0.604	1	3	55.56	1	9	19	1	0.8	0	0	1		fragment
screen	XKJNFGXYEDMIEM-RKDXNWHRSA-N	C[C@@H]1CNC[C@H]1C(=O)N1CCOCC1	coadd	CHEMBL4526147	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	198.27	-0.299	1	3	41.57	1	14	32	2	0.9	0	0	1		fragment
screen	DSAOEEFDKLCTCN-UHFFFAOYSA-N	CN(C)C(=O)CCn1nc2ccccn2c1=O	coadd	CHEMBL4558750	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	234.26	-0.026	0	3	59.61	3	17	31	2	0.364	0	0	1		fragment
screen	DYDCUQKUCUHJBH-REOHCLBHSA-N	N[C@H]1CONC1=O	chembl_phase2	CHEMBL448864	CC BY-SA 3.0	2026-09-25	102.09	-1.625	2	3	64.35	0	7	13	1	0.667	0	0	1		fragment
screen	PHIQHXFUZVPYII-ZCFIWIBFSA-N	C[N+](C)(C)C[C@H](O)CC(=O)[O-]	chembl_approved	CHEMBL1149	CC BY-SA 3.0	2026-09-25	161.2	-1.806	1	3	60.36	4	11	26	0	0.857	0	0	1		fragment
screen	NJYRQXQFIDSGOX-UHFFFAOYSA-N	Nc1cccc2ccc([As](=O)(O)O)cc12	coadd	CHEMBL1484234	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	267.12	-0.017	3	2	83.55	1	15	25	2	0.0	0	0	1		fragment
screen	UFWIBTONFRDIAS-UHFFFAOYSA-N	c1ccc2ccccc2c1	chembl_phase1	CHEMBL16293	CC BY-SA 3.0	2026-09-25	128.17	2.84	0	0	0.0	0	10	18	2	0.0	0	0	1		fragment
screen	JQOYZIJVFAUYKR-UHFFFAOYSA-N	CCc1ccc(CN2CCN(C(=O)N(C)C)CC2)o1	coadd	CHEMBL4577689	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	265.36	1.641	0	3	39.93	3	19	42	2	0.643	0	0	1		fragment
screen	WIKNLIGHOXHKOK-UHFFFAOYSA-N	COc1ccccc1C(N)c1nccn1C	coadd	CHEMBL4522706	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	217.27	1.477	1	3	53.07	3	16	31	2	0.25	0	0	1		fragment
screen	WKWOJBUWWZTUQV-SPUOUPEWSA-N	C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2	chembl_approved	CHEMBL1200851	CC BY-SA 3.0	2026-09-25	290.38	2.033	1	3	46.53	3	21	45	3	0.588	0	0	1	chembl_approved:CHEMBL1201235	fragment
screen	PSLIVHAAGFOXER-UHFFFAOYSA-N	CCc1cc(C(=O)NCC(C)C)no1	coadd	CHEMBL4588947	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	196.25	1.623	1	3	55.13	4	14	30	1	0.6	0	0	1		fragment
screen	BDQGKNPWECYVNK-UHFFFAOYSA-N	O=C(Cn1ccc2ccccc21)N1CCCC1	coadd	CHEMBL4534309	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	228.29	2.264	0	1	25.24	2	17	33	3	0.357	0	0	1		fragment
screen	VECAHXXHWPTURX-UHFFFAOYSA-N	O=C1CC(c2cccnc2)=NCCN1	coadd	CHEMBL4593929	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	189.22	0.391	1	3	54.35	1	14	25	2	0.3	0	0	1		fragment
screen	KRERRUIDSPKFAN-UHFFFAOYSA-N	CS(=O)(=O)NCc1cn2c(n1)CCCC2	coadd	CHEMBL4589084	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	229.3	0.269	1	3	63.99	3	15	30	2	0.667	0	0	1		fragment
screen	SMVREFRNEPYGAM-UHFFFAOYSA-N	CC(C)(CNS(N)(=O)=O)N1CCc2ccccc2C1	coadd	CHEMBL4586598	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	283.4	0.616	2	3	75.43	4	19	40	2	0.538	0	0	1		fragment
screen	VXHFPFMVXWCZLH-UHFFFAOYSA-N	Nc1cnccc1CO	coadd	CHEMBL4592707	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	124.14	0.156	2	3	59.14	1	9	17	1	0.167	0	0	1		fragment
screen	QQXQAEWRSVZPJM-UHFFFAOYSA-N	CCOC(=O)c1cc2ccccc2[nH]1	coadd	CHEMBL84245	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	189.21	2.345	1	2	42.09	2	14	25	2	0.182	0	0	1		fragment
screen	PVHKVJILIKYGAO-UHFFFAOYSA-N	N#CC(C#N)c1ccccn1	coadd	CHEMBL4577272	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	143.15	1.212	0	3	60.47	1	11	16	1	0.125	0	0	1		fragment
screen	MZFBWODPTSTYAI-UHFFFAOYSA-N	Cn1ncc(C#N)c1N	coadd	CHEMBL4542449	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	122.13	-0.126	1	3	67.63	0	9	15	1	0.2	0	0	1		fragment
screen	RJFAYQIBOAGBLC-BYPYZUCNSA-N	C[Se]CC[C@H](N)C(=O)O	chembl_approved	CHEMBL113178	CC BY-SA 3.0	2026-09-25	196.11	-0.041	2	2	63.32	4	9	20	0	0.8	0	0	1		fragment
screen	LMQXNURVVYWBSR-UHFFFAOYSA-N	CCCc1nc2c(=O)n(C)c(=O)n(C)c2[nH]1	coadd	CHEMBL1567539	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	222.25	-0.087	1	3	72.68	2	16	30	2	0.5	0	0	1		fragment
screen	MTCFGRXMJLQNBG-UWTATZPHSA-N	N[C@H](CO)C(=O)O	chembl_phase3	CHEMBL285123	CC BY-SA 3.0	2026-09-25	105.09	-1.609	3	3	83.55	2	7	14	0	0.667	0	0	1		fragment
screen	YXOCGSWPIMLMPX-UHFFFAOYSA-N	NCC(=O)N1CCC(C(N)=O)CC1	coadd	CHEMBL4568251	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	185.23	-1.331	2	3	89.42	2	13	28	1	0.75	0	0	1		fragment
screen	XSXGYPYSPSTKPQ-UHFFFAOYSA-N	O=C1CC(C(=O)NCCNC(=O)c2ccccc2)CN1	coadd	CHEMBL4516116	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	275.31	-0.331	3	3	87.3	5	20	37	2	0.357	0	0	1		fragment
screen	WPFPTAWUHHGUDQ-UHFFFAOYSA-N	CCCCCc1cccnc1	coadd	CHEMBL1423619	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	149.24	2.814	0	1	12.89	4	11	26	1	0.5	0	0	1		fragment
screen	OTTPANJFBWATJY-UHFFFAOYSA-N	CC(=O)NC(C(=O)Nc1cnn(C)c1)C1CCCC1	coadd	CHEMBL4574482	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	264.33	1.053	2	3	76.02	4	19	39	2	0.615	0	0	1		fragment
screen	HTFVKXJKSSRXQI-UHFFFAOYSA-N	NCc1ccccc1CN1CCC(O)CC1	coadd	CHEMBL4545157	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	220.32	1.102	2	3	49.49	3	16	36	2	0.538	0	0	1		fragment
screen	RONZAEMNMFQXRA-UHFFFAOYSA-N	CN1CCN2c3ncccc3Cc3ccccc3C2C1	chembl_approved	CHEMBL654	CC BY-SA 3.0	2026-09-25	265.36	2.479	0	3	19.37	0	20	39	4	0.353	0	0	1	coadd:CHEMBL654	fragment
screen	QVDPRDMFHSTLOH-UHFFFAOYSA-N	NCCc1ccc(-n2cccn2)cc1	coadd	CHEMBL4537178	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	187.25	1.374	1	2	43.84	3	14	27	2	0.182	0	0	1		fragment
screen	UEZCGMZUOXVLQA-UHFFFAOYSA-N	Cc1ccc(C(=O)N2CCCC2(C)C)c(C)n1	coadd	CHEMBL4586195	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	232.33	2.713	0	2	33.2	1	17	37	2	0.571	0	0	1		fragment
screen	YMMXHEYLRHNXAB-RMKNXTFCSA-N	CO/N=C/C1=CCCN(C)C1	chembl_phase2	CHEMBL151938	CC BY-SA 3.0	2026-09-25	154.21	0.881	0	3	24.83	2	11	25	1	0.625	0	0	1		fragment
screen	CCWYFOXFJOYWTC-UHFFFAOYSA-N	COCCNC(=O)c1cc2ccncc2[nH]1	coadd	CHEMBL4566598	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	219.24	0.939	2	3	67.01	4	16	29	2	0.273	0	0	1		fragment
screen	LUQVNGHMMYSDNM-UHFFFAOYSA-N	CN1C(=O)CC(C(=O)NCCc2nccn2C)C1(C)C	coadd	CHEMBL4579431	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	278.36	0.336	1	3	67.23	4	20	42	2	0.643	0	0	1		fragment
screen	BGDGMIWDPMJYPP-UHFFFAOYSA-N	CC1CN(C)CCC1=O	coadd	CHEMBL4513461	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	127.19	0.527	0	2	20.31	0	9	22	1	0.857	0	0	1		fragment
screen	PGMGOZXFOTVSIX-UHFFFAOYSA-N	CCCCCC(=O)N1CCCC1	coadd	CHEMBL1370892	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	169.27	2.189	0	1	20.31	4	12	31	1	0.9	0	0	1		fragment
screen	NICYTXJGZRYCEQ-UHFFFAOYSA-N	N#Cc1ccc2nc[nH]c2c1	coadd	CHEMBL4585888	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	143.15	1.435	1	2	52.47	0	11	16	2	0.0	0	0	1		fragment
screen	BEAWFOYVSBYVCD-UHFFFAOYSA-N	CC(=O)NCC1CCNC1	coadd	CHEMBL4526835	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	142.2	-0.268	2	2	41.13	2	10	24	1	0.857	0	0	1		fragment
screen	DZVIAESJBCREQR-UHFFFAOYSA-N	NC(=O)CCn1ccc(N)n1	coadd	CHEMBL4568309	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	154.17	-0.659	2	3	86.93	3	11	21	1	0.333	0	0	1		fragment
screen	LGFIETVWUNDZTM-QMMMGPOBSA-N	CCN(C)S(=O)(=O)N1CCC[C@H]1CO	coadd	CHEMBL4531833	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	222.31	-0.36	1	3	60.85	4	14	32	1	1.0	0	0	1		fragment
screen	KMMBJDNXKWZSLX-UHFFFAOYSA-N	NCCN1CCNC(=O)C1	coadd	CHEMBL4563865	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	143.19	-1.623	2	3	58.36	2	10	23	1	0.833	0	0	1		fragment
screen	YAPQBXQYLJRXSA-UHFFFAOYSA-N	Cn1cnc2c1c(=O)[nH]c(=O)n2C	chembl_phase3	CHEMBL1114	CC BY-SA 3.0	2026-09-25	180.17	-1.04	1	3	72.68	0	13	21	2	0.286	0	0	1		fragment
screen	MVGMEXMOWNAPLM-UHFFFAOYSA-N	CCc1n[nH]c2c1CN(C(=O)CNC(N)=O)CC2	coadd	CHEMBL4585714	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	251.29	-0.475	3	3	104.11	3	18	35	2	0.545	0	0	1		fragment
screen	XVQUOJBERHHONY-SECBINFHSA-N	CN[C@H](C)CCC=C(C)C	chembl_phase2	CHEMBL1476245	CC BY-SA 3.0	2026-09-25	141.26	2.341	1	1	12.03	4	10	29	0	0.778	0	0	1		fragment
screen	QPQCGIYRAMNHKH-UHFFFAOYSA-N	O=C(c1ccccc1Br)N1CCOCC1	coadd	CHEMBL4550909	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	270.13	1.921	0	2	29.54	1	15	27	2	0.364	0	0	1		fragment
screen	QDBVVYKPZMDPDB-UHFFFAOYSA-N	CCN(CC)CC(=O)N(C)Cc1ccncc1	coadd	CHEMBL4581784	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	235.33	1.382	0	3	36.44	6	17	38	1	0.538	0	0	1		fragment
screen	FEYLSTREBWNZHL-UHFFFAOYSA-N	Cc1cncc(CNC(=O)N2CCSCCC2C)c1	coadd	CHEMBL4533096	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	279.41	2.427	1	3	45.23	2	19	40	2	0.571	0	0	1		fragment
screen	YWRCDZKEGISYMG-UHFFFAOYSA-N	CC(C)C(=O)c1cnccc1N	coadd	CHEMBL4588260	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	164.21	1.502	1	3	55.98	2	12	24	1	0.333	0	0	1		fragment
screen	QPAFLHXRQYGHSK-UHFFFAOYSA-N	O=C1CN(C(=O)C2=CCCC2)c2ccccc2N1	coadd	CHEMBL4572740	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	242.28	2.082	1	2	49.41	1	18	32	3	0.286	0	0	1		fragment
screen	XWZXRENCCHMZNF-UHFFFAOYSA-N	C=CCN1C(=O)OC(C)C1=O	chembl_phase2	CHEMBL93070	CC BY-SA 3.0	2026-09-25	155.15	0.54	0	3	46.61	2	11	20	1	0.429	0	0	1		fragment
screen	KVAZXZSOLFWVRB-UHFFFAOYSA-N	CCC1CN(CCn2cccn2)CCN1	coadd	CHEMBL4560488	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	208.31	0.567	1	3	33.09	4	15	35	2	0.727	0	0	1		fragment
screen	AIUSJVMJLFLYCT-UHFFFAOYSA-N	CCCNC(=O)C(C)N(C)CCN1CCCC1=O	coadd	CHEMBL4576890	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	255.36	0.455	1	3	52.65	7	18	43	1	0.846	0	0	1		fragment
screen	BHTZCIGVYSJBQB-UHFFFAOYSA-N	CC(=O)c1cc[nH]n1	coadd	CHEMBL3275951	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	110.12	0.612	1	2	45.75	1	8	14	1	0.2	0	0	1		fragment
screen	IGIDZGNPFWGICD-UHFFFAOYSA-N	Nc1cc(-c2ccccc2)ccc1O	coadd	CHEMBL574583	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	185.23	2.641	2	2	46.25	1	14	25	2	0.0	0	0	1		fragment
screen	WUVYUJQJHJGINF-UHFFFAOYSA-N	NCC1COc2ccccc21	coadd	CHEMBL4534358	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	149.19	1.121	1	2	35.25	1	11	22	2	0.333	0	0	1		fragment
screen	CROOPTGQTSCWCM-OLQVQODUSA-N	CO[C@H]1CNC[C@H]1OC	coadd	CHEMBL4552022	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	131.17	-0.38	1	3	30.49	2	9	22	1	1.0	0	0	1		fragment
screen	QEHVPEYPZVKGEZ-ZETCQYMHSA-N	C#CCNC(=O)[C@H](O)C(C)(C)CO	coadd	CHEMBL500281	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	185.22	-0.885	3	3	69.56	4	13	28	0	0.667	0	0	1		fragment
screen	CZSSUEPLDSCXSI-UHFFFAOYSA-N	CC(C)NS(=O)(=O)N1CCNCC1	coadd	CHEMBL4540669	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	207.3	-0.866	2	3	61.44	3	13	30	1	1.0	0	0	1		fragment
screen	RVBVQBYYWQSUAB-UHFFFAOYSA-N	NC1CNCCNC1	coadd	CHEMBL4529290	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	115.18	-1.493	3	3	50.08	0	8	21	1	1.0	0	0	1		fragment
screen	OWWXXNVDTAJQFY-UHFFFAOYSA-N	NS(=O)(=O)N1CCCNCC1	coadd	CHEMBL4576660	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	179.24	-1.515	2	3	75.43	1	11	24	1	1.0	0	0	1		fragment
screen	JZWKYRXKZUDQHB-UHFFFAOYSA-N	NC(=O)C1CCN(CC(=O)NCC(F)(F)F)CC1	coadd	CHEMBL4586948	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	267.25	-0.138	2	3	75.43	4	18	34	1	0.8	0	0	1		fragment
screen	SVUOLADPCWQTTE-UHFFFAOYSA-N	C1=Cc2ccccc2NN=C1	chembl_phase3	CHEMBL4297264	CC BY-SA 3.0	2026-09-25	144.18	2.111	1	2	24.39	0	11	19	2	0.0	0	0	1		fragment
