arm	inchikey	smiles	source	source_id	licence	fetched	mw	clogp	hbd	hba	tpsa	rotb	heavy	total_atoms	rings	frac_csp3	pains	ro5_viol	is_fragment	also_in
screen	ZXEIEKDGPVTZLD-NDEPHWFRSA-N	CCCCCCCCCCCCS[C@H](C(=O)Nc1cc(C)c(O)c(C)c1C)c1ccccc1	chembl_phase2	CHEMBL1908306	CC BY-SA 3.0	2026-09-25	469.74	8.651	2	3	49.33	15	33	76	2	0.552	0	1	0	
screen	DYAIAHUQIPBDIP-AXAPSJFSSA-L	O=C([O-])C1=C(CSc2nnnn2CS(=O)(=O)[O-])CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12	chembl_approved	CHEMBL1201005	CC BY-SA 3.0	2026-09-25	540.56	-2.595	2	13	210.57	9	35	51	4	0.333	0	2	0	
screen	CZPAAISSUBSIDF-ZQZMJUSDSA-N	CCOP(=O)(/N=C(\SCCS/C(=N/P(=O)(OCC)OCC)SCc1ccccc1)SCc1ccccc1)OCC	chembl_phase2	CHEMBL2105439	CC BY-SA 3.0	2026-09-25	664.81	9.394	0	10	95.78	17	40	78	2	0.462	0	2	0	
screen	GZZJHPZDXZCDDA-MBJUQXSJSA-N	C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)[C@@H](OC=O)C[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O	chembl_phase2	CHEMBL3989886	CC BY-SA 3.0	2026-09-25	808.96	2.399	5	15	209.13	9	57	121	8	0.905	0	2	0	
screen	ITIXDWVDFFXNEG-JHOUSYSJSA-N	NCCCC[C@H](NC(=O)[C@@H](Cc1cc(Br)c(O)c(Br)c1)NC(=O)N1CCC(N2Cc3ccccc3NC2=O)CC1)C(=O)N1CCN(c2ccncc2)CC1	chembl_phase2	CHEMBL207197	CC BY-SA 3.0	2026-09-25	869.66	4.408	5	8	176.47	12	54	101	6	0.447	0	1	0	
screen	JVTAAEKCZFNVCJ-REOHCLBHSA-M	C[C@H](O)C(=O)[O-]	chembl_phase2	CHEMBL6068557	CC BY-SA 3.0	2026-09-25	89.07	-1.883	1	3	60.36	1	6	11	0	0.667	0	0	1	chembl_phase2:CHEMBL6068765
screen	PFORUFFGGNOLPJ-QAQDUYKDSA-N	Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(OCC(F)F)cc21	chembl_phase2	CHEMBL3694493	CC BY-SA 3.0	2026-09-25	678.53	7.781	3	5	97.28	9	45	79	4	0.5	0	2	0	
screen	VFYNXKZVOUXHDX-VDPUEHCXSA-N	CCN(CC)C(=O)COc1cc2c(O)c3c(O)c(C)c4c(c13)C(=O)[C@@](C)(O/C=C/[C@H](OC)[C@@H](C)[C@@H](OC(C)=O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)C(=O)N2)O4	chembl_phase2	CHEMBL3989415	CC BY-SA 3.0	2026-09-25	810.94	5.296	5	13	210.62	7	58	116	5	0.535	0	3	0	
screen	KZYHGCLDUQBASN-UHFFFAOYSA-N	O=C(c1c(I)c(C(=O)N(CCO)CCO)c(I)c(C(=O)N(CCO)CCO)c1I)N(CCO)CCO	chembl_phase2	CHEMBL2105004	CC BY-SA 3.0	2026-09-25	849.19	-1.219	6	9	182.31	15	36	66	1	0.571	0	2	0	
screen	ASXBYYWOLISCLQ-HZYVHMACSA-N	CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O	chembl_approved	CHEMBL1950576	CC BY-SA 3.0	2026-09-25	583.6	-7.948	15	15	334.59	9	40	81	3	0.905	0	3	0	
screen	AXWDHVUJXNOWCC-RAEGKSCOSA-N	COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2cc(F)c3c(c2)O[C@@H](c2cnc(C4CC4)s2)n2c-3cc3cc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)ccc32)[nH]1)C(C)C	chembl_phase2	CHEMBL3971095	CC BY-SA 3.0	2026-09-25	947.11	8.589	4	11	201.69	12	68	123	10	0.449	0	3	0	
screen	FMMCHWHNSUBYAV-UHFFFAOYSA-N	O=C(O)c1ccc(OCCc2c(CCNS(=O)(=O)Cc3ccc(Cl)c(Cl)c3)n(C(c3ccccc3)c3ccccc3)c3ccc(Cl)cc23)cc1	chembl_phase2	CHEMBL269787	CC BY-SA 3.0	2026-09-25	748.13	9.221	2	4	97.63	14	50	83	6	0.154	0	2	0	
screen	BGGBQBAMDUCKFN-ZGJBTBESSA-N	CCCCCCCCCCCC(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)NC(CCCC(NC(=O)CN)C(N)=O)C(=O)O)C(=O)O	chembl_phase2	CHEMBL3989437	CC BY-SA 3.0	2026-09-25	628.77	0.43	8	8	260.11	26	44	96	0	0.759	0	2	0	
screen	VRTWBAAJJOHBQU-KMWAZVGDSA-N	COC(=O)N[C@H](C(=O)N1CC2(CC2)C[C@H]1c1nc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5[nH]c([C@@H]6[C@H]7CC[C@H](C7)N6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5c4)ccc2-3)c[nH]1)C(C)C	chembl_approved	CHEMBL2374220	CC BY-SA 3.0	2026-09-25	889.02	8.607	4	8	174.64	10	65	119	10	0.469	0	2	0	
screen	WDRJGMSUTPVXDH-KBOGUJPVSA-N	CC(C)(O)c1cc2nc([C@H]3CC[C@H](CN4CC5(CC(CCNc6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7=O)C5)C4)CC3)sc2cc1NC(=O)c1cccc(C(F)(F)F)n1	chembl_phase2	CHEMBL5567890	CC BY-SA 3.0	2026-09-25	871.98	7.079	4	11	173.93	11	62	110	9	0.489	0	3	0	
screen	SNXJYSXRLKUBSZ-WBXFWKJNSA-N	COc1cc(NC(=O)OCCN(C)[C@H]2CC[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)CC2)c(Cl)cc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12	chembl_phase1	CHEMBL3916700	CC BY-SA 3.0	2026-09-25	811.38	6.113	6	13	182.68	15	55	98	6	0.359	0	4	0	
screen	NCXMLFZGDNKEPB-FFPOYIOWSA-N	C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O	chembl_approved	CHEMBL1200656	CC BY-SA 3.0	2026-09-25	665.73	0.12	7	13	230.99	3	47	94	4	0.636	0	3	0	
screen	WDLRUFUQRNWCPK-UHFFFAOYSA-N	O=C(O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1	chembl_phase3	CHEMBL1721515	CC BY-SA 3.0	2026-09-25	404.42	-2.454	4	8	162.16	8	28	56	1	0.75	0	0	0	
screen	VQQSDVBOXQHCHU-SKPOXZENSA-N	Nc1ccn([C@@H]2O[C@H]([C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[C@@H](N)[C@H](O)[C@H]2O)c(=O)n1	chembl_phase2	CHEMBL3989421	CC BY-SA 3.0	2026-09-25	583.55	-8.641	13	18	342.94	10	40	77	3	0.81	0	3	0	
screen	NAPSCFZYZVSQHF-UHFFFAOYSA-N	CCCCCCCCCCCCCCCCCCN(C)C	chembl_phase2	CHEMBL2110847	CC BY-SA 3.0	2026-09-25	297.57	6.81	0	1	3.24	17	21	64	0	1.0	0	1	0	
screen	OJLHWPALWODJPQ-QNWVGRARSA-N	N[C@@H](CCC(=O)N[C@@H](CS(=O)(=O)CCOP(=O)(N(CCCl)CCCl)N(CCCl)CCCl)C(=O)N[C@@H](C(=O)O)c1ccccc1)C(=O)O	chembl_phase3	CHEMBL2107319	CC BY-SA 3.0	2026-09-25	787.48	1.704	5	9	225.74	25	47	87	1	0.615	0	1	0	chembl_phase3:CHEMBL2111086
screen	AKGJIVJDHCUPMI-ISMOLGHHSA-N	CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)C(C)(C)Oc5ccc(Cl)cc5)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C	chembl_phase2	CHEMBL3989530	CC BY-SA 3.0	2026-09-25	611.35	11.087	0	3	35.53	10	43	102	5	0.769	0	2	0	
screen	UUMLTINZBQPNGF-UHFFFAOYSA-N	CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I	chembl_approved	CHEMBL1201075	CC BY-SA 3.0	2026-09-25	791.12	-0.988	7	8	179.66	11	32	56	1	0.5	0	2	0	
screen	IMQLKJBTEOYOSI-GPIVLXJGSA-N	O=P(O)(O)O[C@H]1[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1OP(=O)(O)O	chembl_phase3	CHEMBL1233511	CC BY-SA 3.0	2026-09-25	660.03	-3.133	12	12	400.56	12	36	54	1	1.0	0	3	0	
screen	VDNLFJGJEQUWRB-GRMCBZHISA-L	O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc([131I])c(=O)c(I)c-2oc2c(I)c([O-])c([131I])cc12	chembl_approved	CHEMBL3989461	CC BY-SA 3.0	2026-09-25	979.66	7.034	0	5	93.4	2	33	35	4	0.0	0	2	0	
screen	KBPHJBAIARWVSC-RGZFRNHPSA-N	CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C	chembl_phase3	CHEMBL173929	CC BY-SA 3.0	2026-09-25	568.89	10.403	2	2	40.46	10	42	98	2	0.45	0	2	0	
screen	BYZJBHCTZJGJFV-AOOOYVTPSA-N	CS(=O)(=O)OCCNC[C@@H](O)[C@@H](O)CNCCOS(C)(=O)=O	chembl_phase2	CHEMBL3989812	CC BY-SA 3.0	2026-09-25	364.44	-3.16	4	10	151.26	13	22	46	0	1.0	0	0	0	
screen	KBGAYAKRZNYFFG-BOHATCBPSA-N	CC(=O)N[C@@H]([C@@H](O)[C@H](O)[C@H](O)CO)[C@@H](O)CC(=O)C(=O)O	chembl_phase3	CHEMBL2105945	CC BY-SA 3.0	2026-09-25	309.27	-4.029	7	8	184.62	9	21	40	0	0.727	0	1	0	
screen	JLYAXFNOILIKPP-KXQOOQHDSA-N	CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1	chembl_phase3	CHEMBL443684	CC BY-SA 3.0	2026-09-25	974.63	8.833	2	11	128.36	16	65	120	7	0.426	0	3	0	
screen	HSUDWURBWSUCOB-JPHWUADUSA-N	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)OCC(O)CO)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C	chembl_phase2	CHEMBL1975551	CC BY-SA 3.0	2026-09-25	972.01	3.25	5	18	277.05	14	70	127	7	0.471	0	2	0	
screen	GCFBRXLSHGKWDP-XCGNWRKASA-M	CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O	chembl_approved	CHEMBL1200482	CC BY-SA 3.0	2026-09-25	644.67	-2.447	3	13	223.09	9	44	70	5	0.4	0	2	0	
screen	GSPPFJJUCULBDC-NQLNTKRDSA-N	CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC(Cc1ccc(C)cc1)c1ccccc1	chembl_phase2	CHEMBL2105100	CC BY-SA 3.0	2026-09-25	473.75	9.209	1	1	29.1	18	35	82	2	0.485	0	1	0	
screen	JUVHVMCKLDZLGN-TVNFHGJBSA-N	CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]34CCC(C(N)=O)(CC3)CC4)CS[C@H]12)c1nsc(N)n1	chembl_phase2	CHEMBL1614665	CC BY-SA 3.0	2026-09-25	550.62	-2.639	3	12	206.02	8	37	63	6	0.571	0	2	0	
screen	GZRNOYTVBWWFLJ-NTPALUMKSA-N	CC(C)Oc1ccc(-c2nc(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6(C)CC6)C[C@H]5/C=C\CCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)c3oc4ccccc4c3n2)cc1	chembl_phase3	CHEMBL4297647	CC BY-SA 3.0	2026-09-25	897.06	6.61	3	12	208.36	10	64	120	9	0.532	0	3	0	
screen	ZCCUWMICIWSJIX-NQJJCJBVSA-N	CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1	chembl_approved	CHEMBL501122	CC BY-SA 3.0	2026-09-25	684.7	-0.115	4	14	223.24	11	43	64	5	0.273	0	2	0	chembl_approved:CHEMBL3544973
screen	ISWSIDIOOBJBQZ-UHFFFAOYSA-N	Oc1ccccc1	chembl_approved	CHEMBL14060	CC BY-SA 3.0	2026-09-25	94.11	1.392	1	1	20.23	0	7	13	1	0.0	0	0	1	
screen	UDMJANYPQWEDFT-ZAWFUYGJSA-N	COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCC[C@H](CC(=O)N5CCCC(F)(F)C5)C(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1C	chembl_phase2	CHEMBL3040582	CC BY-SA 3.0	2026-09-25	911.11	6.415	2	11	177.2	10	63	119	8	0.6	0	3	0	
screen	RGJOEKWQDUBAIZ-IBOSZNHHSA-N	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS	chembl_phase3	CHEMBL1213327	CC BY-SA 3.0	2026-09-25	767.54	-1.665	10	17	346.56	18	48	84	3	0.667	0	3	0	
screen	NSKGQURZWSPSBC-VVPCINPTSA-N	NC[C@H]1O[C@H](O[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O	chembl_phase2	CHEMBL221572	CC BY-SA 3.0	2026-09-25	454.48	-6.652	10	14	262.38	6	31	65	3	1.0	0	2	0	
screen	ZPACYDRSPFRDHO-ROBAGEODSA-N	CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(=O)OC/C=C(\C)CCC=C(C)C	chembl_phase3	CHEMBL2105085	CC BY-SA 3.0	2026-09-25	400.65	8.422	0	2	26.3	14	29	73	0	0.593	0	1	0	
screen	SKKLOUVUUNMCJE-FQSMHNGLSA-N	NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O	chembl_phase3	CHEMBL176	CC BY-SA 3.0	2026-09-25	483.52	-7.325	11	15	288.4	6	33	70	3	1.0	0	2	0	
screen	XMGQYMWWDOXHJM-JTQLQIEISA-N	C=C(C)[C@H]1CC=C(C)CC1	chembl_phase2	CHEMBL449062	CC BY-SA 3.0	2026-09-25	136.24	3.309	0	0	0.0	1	10	26	1	0.6	0	0	0	
screen	RGHNJXZEOKUKBD-SQOUGZDYSA-M	O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	chembl_approved	CHEMBL2106119	CC BY-SA 3.0	2026-09-25	195.15	-4.828	5	7	141.28	5	13	24	0	0.833	0	0	0	chembl_phase1:CHEMBL2106978;chembl_phase2:CHEMBL2104182;chembl_phase3:CHEMBL3833377
screen	VFRROHXSMXFLSN-KVTDHHQDSA-N	O=C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O	chembl_phase2	CHEMBL4297395	CC BY-SA 3.0	2026-09-25	260.13	-3.262	6	7	164.75	7	16	29	0	0.833	0	1	0	
screen	ZQTKOYMWCCSKON-XKXNWSITSA-N	CC(C)c1ccccc1[C@@H]1CCCN1C1CC2(CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC[C@H]5CC[C@](C)(O)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1	chembl_phase3	CHEMBL5314951	CC BY-SA 3.0	2026-09-25	890.12	9.445	4	11	183.03	13	64	123	9	0.469	0	3	0	
screen	BDBMLMBYCXNVMC-UHFFFAOYSA-N	CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21	chembl_approved	CHEMBL1201304	CC BY-SA 3.0	2026-09-25	753.0	8.713	1	6	117.82	14	53	101	6	0.326	0	2	0	
screen	KCUSRWLYTAYGAU-KQSQHPHMSA-N	CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1OCC(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)O)C(N)=O	chembl_phase2	CHEMBL3989787	CC BY-SA 3.0	2026-09-25	478.46	-4.714	8	10	246.84	12	33	63	1	0.722	0	1	0	
screen	FJLUATLTXUNBOT-UHFFFAOYSA-N	CCCCCCCCCCCCCCCCN	chembl_phase2	CHEMBL1534653	CC BY-SA 3.0	2026-09-25	241.46	5.426	1	1	26.02	14	17	52	0	1.0	0	1	0	chembl_phase2:CHEMBL2104336
screen	CPOJUYUGONJVPZ-WIXASUBBSA-N	CCP(=O)(CC)c1ccc(-n2ccn(-c3c4c(nn3-c3cc(C)c(F)c(C)c3)CCN(C(=O)c3cc5cc(C6CCOCC6)ccc5n3[C@@]3(c5nc(=O)o[nH]5)C[C@@H]3C)[C@H]4C)c2=O)cc1NC	chembl_phase2	CHEMBL6068040	CC BY-SA 3.0	2026-09-25	916.01	7.708	2	9	167.21	11	66	121	10	0.408	0	2	0	
screen	DSLZVSRJTYRBFB-LLEIAEIESA-L	O=C([O-])[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-]	chembl_phase2	CHEMBL2104217	CC BY-SA 3.0	2026-09-25	208.12	-6.07	4	8	161.18	5	14	22	0	0.667	0	0	0	
screen	FEWJPZIEWOKRBE-JCYAYHJZSA-M	O=C([O-])[C@H](O)[C@@H](O)C(=O)O	chembl_approved	CHEMBL2105248	CC BY-SA 3.0	2026-09-25	149.08	-3.457	3	5	117.89	3	10	15	0	0.5	0	0	0	
screen	FIAFUQMPZJWCLV-UHFFFAOYSA-N	Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1	chembl_phase3	CHEMBL265502	CC BY-SA 3.0	2026-09-25	1297.3	6.743	12	17	483.75	16	86	126	8	0.039	0	4	0	
screen	FZDZULUFHNDEDJ-UHFFFAOYSA-N	O=C(COCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I	chembl_phase2	CHEMBL2106372	CC BY-SA 3.0	2026-09-25	1127.71	5.304	4	5	142.03	8	33	43	2	0.111	0	2	0	
screen	FZNCGRZWXLXZSZ-CIQUZCHMSA-N	OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O	chembl_approved	CHEMBL476960	CC BY-SA 3.0	2026-09-25	267.28	-4.492	8	8	153.64	5	18	39	1	1.0	0	1	0	
screen	IYVFNTXFRYQLRP-VVSTWUKXSA-N	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	chembl_approved	CHEMBL3182320	CC BY-SA 3.0	2026-09-25	742.68	-2.691	10	19	297.12	15	52	94	5	0.545	0	3	0	
screen	JJSYIUAIQSRVQR-BLNLWOAQSA-N	CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@H](C(=O)N[C@H](CCC(=O)O)C(N)=O)[C@@H](C)O	chembl_phase2	CHEMBL3989635	CC BY-SA 3.0	2026-09-25	522.51	-4.964	9	11	267.07	13	36	70	1	0.75	0	3	0	
screen	QPDYBCZNGUJZDK-DNQXCXABSA-N	N=C(N)NCCCCC(=O)Nc1cc(C(F)(F)F)cc(NC(=O)c2cc(C(=O)Nc3cc(C(F)(F)F)cc(NC(=O)CCCCNC(=N)N)c3O[C@@H]3CCNC3)ncn2)c1O[C@@H]1CCNC1	chembl_phase2	CHEMBL2219413	CC BY-SA 3.0	2026-09-25	936.92	3.684	12	12	308.5	20	66	116	5	0.45	0	3	0	chembl_phase2:CHEMBL2219420
screen	MKDALIOACIEUJM-XCFCBFDASA-N	CC[C@@H]1[C@@H]2CN(C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]3C[C@H]3CCCCC(F)(F)c3nc4ccc(OC)cc4nc3O2)[C@@H]1C(=O)N[C@]1(C(=O)NS(=O)(=O)C2(C)CC2)C[C@H]1C(C)C	chembl_approved	CHEMBL3707372	CC BY-SA 3.0	2026-09-25	861.02	5.347	3	11	195.22	8	60	118	7	0.714	0	3	0	
screen	NAALWFYYHHJEFQ-ZASNTINBSA-N	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)c3ccc(-c4ccc(S(=O)(=O)N(CCO)CCO)cc4)[nH]c3=O)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O	chembl_phase2	CHEMBL2110877	CC BY-SA 3.0	2026-09-25	729.79	-0.174	7	11	246.74	13	50	85	5	0.344	0	3	0	
screen	OAIJSZIZWZSQBC-GYZMGTAESA-N	CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C	chembl_phase3	CHEMBL501174	CC BY-SA 3.0	2026-09-25	536.89	12.938	0	0	0.0	16	40	96	0	0.35	0	2	0	
screen	VWMZIGBYZQUQOA-QEEMJVPDSA-N	C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4C(=O)C[C@]3(C)[C@H]1[C@@H]2C	chembl_phase2	CHEMBL505268	CC BY-SA 3.0	2026-09-25	754.91	0.621	7	14	214.06	6	53	115	8	0.974	0	3	0	
screen	PGBHMTALBVVCIT-VCIWKGPPSA-N	NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O	chembl_phase3	CHEMBL184618	CC BY-SA 3.0	2026-09-25	614.65	-8.895	13	19	353.11	9	42	88	4	1.0	0	3	0	
screen	QQFZVDWDMZYSQX-FUUYDGDCSA-N	CN(C)[C@@H]1C(O)=C(C(=O)NCN[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12	chembl_phase2	CHEMBL4297080	CC BY-SA 3.0	2026-09-25	635.62	-3.236	11	15	269.81	6	45	82	5	0.552	0	3	0	
screen	RFGUWOCFYCYEDM-ZOMNBDOOSA-N	COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(P(=O)(O)Cc6c(F)cccc6F)C[C@H]5CCCCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1Cl	chembl_phase2	CHEMBL1956820	CC BY-SA 3.0	2026-09-25	957.48	9.552	4	11	181.31	11	65	121	8	0.543	0	3	0	
screen	XPEPMWYMISJEEQ-UHFFFAOYSA-N	O=C(COCCOCCOCCOCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I	chembl_phase2	CHEMBL2106391	CC BY-SA 3.0	2026-09-25	1259.87	5.354	4	8	169.72	17	42	64	2	0.333	0	2	0	
screen	YEYZSIPYIGWRIT-HENWMNBSSA-M	O=S(=O)(NCO)c1ccc(NC([C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)S(=O)(=O)[O-])cc1	chembl_phase2	CHEMBL2107403	CC BY-SA 3.0	2026-09-25	445.45	-4.366	8	12	236.78	11	28	49	1	0.538	0	2	0	
screen	BEMNJULZEQTDJY-UHFFFAOYSA-N	Cc1nc2ccc(-n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N)cc2[nH]1	chembl_phase2	CHEMBL3907479	CC BY-SA 3.0	2026-09-25	356.39	3.352	3	4	105.38	3	27	43	5	0.05	0	0	0	
screen	FHXBMXJMKMWVRG-SLHNCBLASA-N	CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12	chembl_approved	CHEMBL1200430	CC BY-SA 3.0	2026-09-25	314.43	3.829	1	3	46.53	1	23	49	4	0.65	0	0	0	
screen	HLLICFJUWSZHRJ-UHFFFAOYSA-N	CCCOc1ccc2nc(NC(=O)OC)sc2c1	chembl_phase2	CHEMBL1371412	CC BY-SA 3.0	2026-09-25	266.32	3.263	1	5	60.45	4	18	32	2	0.333	0	0	0	
screen	KOIGYXJOGRVNIS-UHFFFAOYSA-N	OC1CC2CCCN3CCc4c(n1c1ccccc41)C23	chembl_phase2	CHEMBL2107237	CC BY-SA 3.0	2026-09-25	268.36	2.845	1	2	28.4	0	20	40	5	0.529	0	0	1	
screen	WEQNUNAIQXHGHB-UHFFFAOYSA-N	CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)oc12	chembl_phase2	CHEMBL2110970	CC BY-SA 3.0	2026-09-25	344.28	2.248	2	6	135.02	4	25	37	3	0.176	0	0	0	
